[2025-01-30T07:54:48.917+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-01-30T08:01:02.123+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:02.127+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:07.134+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:07.139+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:07.144+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:12.149+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:12.154+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:12.159+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:17.165+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:17.171+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:17.177+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:22.183+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:22.187+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:22.192+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:27.198+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:27.204+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:27.209+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:32.212+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:32.218+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:32.224+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:37.230+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:37.235+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:37.238+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:42.242+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:42.246+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:42.250+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:47.255+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:47.259+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:47.264+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:52.269+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:52.272+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:52.275+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:01:57.280+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:01:57.284+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:01:57.288+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:02.292+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:02.298+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:02.306+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:07.312+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:07.318+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:07.322+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:12.328+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:12.334+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:12.339+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:17.343+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:17.349+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:17.356+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:22.361+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:22.366+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:22.370+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:27.375+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:27.379+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:27.384+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:32.389+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
