[2025-01-28T06:32:06.429+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:11.366+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:11.518+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:11.648+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:16.391+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:16.397+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:16.399+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:21.415+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:21.420+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:21.421+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:26.438+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:26.446+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:26.448+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:31.460+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:31.465+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:31.468+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:36.516+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:36.656+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:36.735+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:41.706+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:41.713+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:41.715+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:46.759+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:46.788+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:46.789+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:52.326+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:52.540+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:52.607+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:32:57.577+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:32:57.582+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:32:57.583+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:02.602+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:02.608+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:02.608+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:07.639+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:07.646+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:07.647+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:12.674+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:12.681+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:12.682+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:17.719+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:17.726+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:17.732+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:22.751+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:22.754+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:22.754+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:27.825+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:27.962+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:28.154+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:32.866+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:32.873+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:32.874+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:37.908+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:33:37.913+0000] {subprocess.py:106} INFO - ic| file: '***tmp6cz7r4zb'
[2025-01-28T06:33:37.915+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:33:42.150+0000] {local_task_job_runner.py:346} WARNING - State of this instance has been externally set to restarting. Terminating instance.
[2025-01-28T06:33:42.153+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
[2025-01-28T06:33:42.158+0000] {process_utils.py:132} INFO - Sending 15 to group 1696. PIDs of all processes in the group: [1698, 1696]
[2025-01-28T06:33:42.159+0000] {process_utils.py:87} INFO - Sending the signal 15 to group 1696
[2025-01-28T06:33:42.160+0000] {taskinstance.py:3093} ERROR - Received SIGTERM. Terminating subprocesses.
[2025-01-28T06:33:42.161+0000] {subprocess.py:117} INFO - Sending SIGTERM signal to process group
[2025-01-28T06:33:42.176+0000] {taskinstance.py:3311} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 422, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/operators/bash.py", line 257, in execute
    result = self._run_inline_command(bash_path=bash_path, env=env)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/operators/bash.py", line 284, in _run_inline_command
    return self.subprocess_hook.run_command(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/hooks/subprocess.py", line 104, in run_command
    for raw_line in iter(self.sub_process.stdout.readline, b""):
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3095, in signal_handler
    raise AirflowTaskTerminated("Task received SIGTERM signal")
airflow.exceptions.AirflowTaskTerminated: Task received SIGTERM signal
[2025-01-28T06:33:42.187+0000] {taskinstance.py:1225} INFO - Marking task as UP_FOR_RETRY. dag_id=etl_reporte_como_vamos, task_id=task_bot_como_vamos, run_id=manual__2025-01-28T06:27:38.303126+00:00, execution_date=20250128T062738, start_date=20250128T062740, end_date=20250128T063342
[2025-01-28T06:33:42.207+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-01-28T06:33:42.221+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=1696, status='terminated', exitcode=2, started='06:27:40') (1696) terminated with exit code 2
[2025-01-28T06:33:42.224+0000] {process_utils.py:80} INFO - Process psutil.Process(pid=1698, status='terminated', started='06:27:42') (1698) terminated with exit code None
