[2025-01-28T06:20:07.566+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:07.569+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:07.570+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:12.571+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:12.573+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:12.575+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:17.574+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:17.576+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:17.578+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:22.577+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:22.579+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:22.582+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:27.579+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:27.581+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:27.582+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:32.581+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:32.582+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:32.582+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:37.582+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:37.584+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:37.584+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:42.586+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:42.587+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:20:42.588+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:20:47.588+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:20:47.589+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
